100,100,0,0
200,200,0.0886183333333,269
300,300,279.755166667,1161
400,400,363.5855,1429
500,500,438.852333333,1668
600,600,508.397333333,1892
700,700,648.028,2336
800,800,789.158,2787
900,900,856.060666667,3002
1000,1000,923.361833333,3215
1100,1100,994.29,3442
1200,1200,1004.52433333,3475
1300,1300,1126.14416667,3863
1400,1400,1186.81833333,4058
1500,1500,1368.14883333,4638
1600,1600,1428.47083333,4830
1700,1700,1488.253,5021
1800,1800,1548.9175,5214
1900,1900,1609.8255,5408
2000,2000,1669.96066667,5602
2100,2100,1730.01933333,5793
2200,2200,1850.30483333,6182
2300,2300,1910.76433333,6441
2400,2400,2031.51333333,6830
2500,2500,2152.11166667,7209
2600,2600,2212.32,7398
2700,2700,2262.95666667,7561
2800,2800,2343.75666667,7821
2900,2900,2423.93333333,8011
3000,3000,2504.15166667,8270
3100,3100,2664.89,8787
3200,3200,2825.63666667,9409
3300,3300,2905.76333333,9662
3400,3400,2986.28666667,9871
3500,3500,3146.785,10433
3600,3600,3226.56166667,10598
3700,3700,3307.45666667,10844
3800,3800,3387.50833333,11100
3900,3900,3467.83166667,11358
4000,4000,3718.77666667,12167
4100,4100,3818.28666667,12484
4200,4200,3918.84,12807
4300,4300,4019.43833333,13131
4400,4400,4119.89833333,13680
4500,4500,4319.66166667,14128
4600,4600,4419.96,14642
4700,4700,4521.32333333,14842
4800,4800,4621.50333333,15061
4900,4900,4921.865,16177
5000,5000,5025.085,16627
5100,5100,5125.18333333,16869
5200,5200,5225.08833333,17221
5300,5300,5325.99666667,17384
5400,5400,5425.83666667,17807
5500,5500,5626.57333333,18515
5600,5600,5726.33666667,18781
5700,5700,5926.72,19443
5800,5800,6127.96,19909
5900,5900,6227.57666667,20230
6000,6000,6328.11166667,20553
6100,6100,6428.65333333,20879
6200,6200,6529.055,21204
6300,6300,6628.46166667,21526
6400,6400,6728.945,21850
6500,6500,7029.85166667,22818
6600,6600,7129.94833333,23146
6700,6700,7330.46666667,23787
6800,6800,7430.485,24112
6900,6900,7531.63166667,24439
7000,7000,7631.72666667,24764
7100,7100,7731.57833333,25090
7200,7200,7831.50833333,25411
7300,7300,7931.68833333,25734
7400,7400,8014.55,26040
7500,7500,8008.98,26044
7600,7600,8025.52,26051
7700,7700,8031.49,26059
7800,7800,8029.94,26063
7900,7900,8004.81,26064
8000,8000,10000,65535
