100,100,-7006.23986075,0
200,200,-7001.3835,29
300,300,-6500.5085,3020
400,400,-6001.6875,6003
500,500,-5504.227,8970
600,600,-5007.14,11918
700,700,-4060.715,17651
800,800,-4010.8025,17939
900,900,-3960.81666667,18228
1000,1000,-3910.78333333,18508
1100,1100,-3860.87333333,18830
1200,1200,-3810.925,19136
1300,1300,-3710.91833333,19674
1400,1400,-3660.94833333,19990
1500,1500,-3510.67333333,20839
1600,1600,-3460.6,21202
1700,1700,-3410.56833333,21461
1800,1800,-3360.48833333,21777
1900,1900,-3310.26166667,22090
2000,2000,-3260.62666667,22378
2100,2100,-3210.51666667,22664
2200,2200,-3110.16,23230
2300,2300,-3059.95333333,23517
2400,2400,-2959.93,24191
2500,2500,-2859.94833333,24808
2600,2600,-2810.14166667,25092
2700,2700,-2759.82166667,25384
2800,2800,-2709.92,25661
2900,2900,-2660.04666667,25975
3000,3000,-2609.775,26236
3100,3100,-2509.87166667,26869
3200,3200,-2408.39333333,27451
3300,3300,-2358.365,27759
3400,3400,-2308.475,27990
3500,3500,-2208.34166667,28638
3600,3600,-2157.68333333,28956
3700,3700,-2108.14,29249
3800,3800,-2058.03333333,29514
3900,3900,-2007.82666667,29827
4000,4000,-1857.71833333,30724
4100,4100,-1807.41,31063
4200,4200,-1757.59333333,31233
4300,4300,-1732.465,31493
4400,4400,-1692.31666667,31684
4500,4500,-1611.95666667,32103
4600,4600,-1572.055,32380
4700,4700,-1532.04,32665
4800,4800,-1491.95833333,32804
4900,4900,-1371.65,33453
5000,5000,-1331.35333333,33593
5100,5100,-1291.02,33854
5200,5200,-1251.02833333,34124
5300,5300,-1210.93666667,34360
5400,5400,-1170.84,34564
5500,5500,-1105.115,35020
5600,5600,-1075.00666667,35235
5700,5700,-1014.71333333,35648
5800,5800,-954.301,35936
5900,5900,-893.816666667,36175
6000,6000,-924.059,36290
6100,6100,-863.879166667,36320
6200,6200,-833.853166667,36597
6300,6300,-803.774666667,36737
6400,6400,-773.3065,36998
6500,6500,-682.880333333,37551
6600,6600,-652.514666667,37736
6700,6700,-592.1875,38052
6800,6800,-561.847,38371
6900,6900,-496.410666667,38499
7000,7000,-531.7375,38552
7100,7100,-501.653333333,38600
7200,7200,-460.792666667,38665
7300,7300,-426.393333333,38946
7400,7400,-392.1,39154
7500,7500,-321.291166667,39566
7600,7600,-286.3995,39784
7700,7700,-251.711333333,39932
7800,7800,-216.7435,40179
7900,7900,-178.924166667,40365
8000,8000,-136.8115,40638
8100,8100,-1.28602166667,41361
